aX,aY,aZ,gX,gY,gZ
-0.201,-0.170,1.127,-24.048,-17.212,10.620
-0.145,-0.170,1.151,-23.132,-21.912,15.320
-0.100,-0.169,1.137,-21.057,-27.954,17.273
-0.001,-0.143,1.168,-18.372,-27.710,17.212
0.031,-0.128,1.149,-15.076,-23.804,16.541
0.070,-0.118,1.129,-12.329,-18.677,14.221
0.097,-0.113,1.139,-13.000,-17.029,13.550
0.102,-0.122,1.143,-10.620,-12.390,10.498
0.124,-0.118,1.138,-10.132,-10.193,8.728
0.126,-0.130,1.131,-9.277,-3.784,4.761
0.119,-0.136,1.129,-9.399,-1.465,1.709
0.105,-0.128,1.136,-10.315,-1.404,-1.343
0.078,-0.115,1.134,-8.972,-2.991,-3.723
0.049,-0.114,1.117,-9.521,-3.235,-5.005
0.039,-0.119,1.114,-10.925,-0.610,-5.432
0.022,-0.121,1.117,-11.047,1.404,-5.005
0.004,-0.107,1.110,-11.963,3.723,-5.249
0.000,-0.111,1.109,-12.817,2.441,-6.165
0.006,-0.103,1.119,-14.099,-0.122,-5.920
0.015,-0.089,1.104,-13.062,-5.066,-5.127
-0.001,-0.088,1.095,-13.184,-6.470,-5.432
-0.012,-0.087,1.071,-13.733,-4.700,-4.578
-0.015,-0.090,1.074,-15.625,-1.526,-3.357
-0.015,-0.097,1.084,-17.578,2.136,-2.563
-0.005,-0.095,1.106,-17.395,3.601,-3.113
-0.020,-0.100,1.139,-17.761,5.310,-2.197
-0.029,-0.098,1.171,-16.357,9.094,-2.991
-0.040,-0.103,1.177,-14.404,9.521,-3.418
-0.051,-0.120,1.170,-12.573,7.324,-2.686
-0.049,-0.107,1.171,-12.085,5.615,-1.892
-0.049,-0.108,1.139,-9.155,2.869,-2.319
-0.040,-0.124,1.122,-6.714,1.892,-1.526
-0.030,-0.127,1.113,-6.470,-0.854,-1.526
-0.009,-0.117,1.086,-6.409,-0.610,-1.404
0.000,-0.128,1.067,-5.798,0.916,-1.465
0.001,-0.147,1.044,-6.897,4.272,-3.174
0.013,-0.150,1.043,-7.935,6.104,-5.066
0.019,-0.141,1.055,-10.376,6.348,-5.981
0.027,-0.167,1.088,-11.658,7.263,-7.629
0.020,-0.165,1.091,-11.841,6.348,-9.460
0.010,-0.181,1.065,-11.414,4.517,-13.184
0.010,-0.177,1.073,-12.817,2.502,-13.855
-0.002,-0.174,1.067,-13.428,2.197,-16.968
0.007,-0.149,1.051,-12.695,1.892,-18.555
-0.016,-0.162,1.039,-13.794,3.479,-19.836
-0.019,-0.165,0.977,-15.137,8.606,-20.996
-0.027,-0.174,0.996,-20.142,11.841,-22.461
-0.050,-0.177,1.022,-24.475,20.569,-23.926
-0.075,-0.188,1.057,-25.635,23.315,-24.475
-0.138,-0.205,1.071,-29.053,26.123,-25.146
-0.152,-0.212,1.099,-28.687,25.452,-23.193
-0.148,-0.220,1.183,-25.391,21.301,-20.813
-0.148,-0.204,1.196,-20.386,18.555,-20.630
-0.159,-0.187,1.095,-8.057,12.817,-17.639
-0.160,-0.187,1.052,-4.456,8.911,-16.663
-0.087,-0.152,0.973,-2.258,4.028,-11.658
-0.056,-0.120,0.936,-1.770,5.066,-10.559
-0.023,-0.093,0.924,-2.869,7.874,-12.329
-0.051,-0.158,0.914,-6.592,22.034,-15.564
-0.022,-0.140,0.942,-8.484,26.001,-17.212
-0.051,-0.158,1.021,-10.620,35.706,-24.048
-0.069,-0.168,1.068,-10.010,35.400,-26.062
-0.157,-0.194,1.122,-4.089,23.987,-30.029
-0.183,-0.172,1.110,-1.160,19.714,-28.259
-0.217,-0.146,1.044,8.118,1.770,-23.682
-0.187,-0.102,0.991,9.155,-4.578,-23.071
-0.162,-0.055,0.954,10.315,-11.108,-19.409

0.189,-1.939,0.527,-63.904,231.934,143.860
0.301,-1.948,0.667,-82.886,261.963,128.723
0.294,-1.795,1.208,-115.723,260.010,111.145
0.220,-1.569,1.704,-125.793,149.109,95.764
0.426,-1.436,1.814,-137.512,-122.009,88.074
0.570,-1.294,1.959,-116.638,-177.979,95.520
0.807,-0.928,1.942,-78.064,-210.022,76.355
0.877,-0.923,1.792,-50.232,-190.552,65.857
0.968,-0.803,1.643,-18.188,-102.722,40.833
0.854,-0.796,1.285,-8.789,-36.621,23.560
0.735,-0.694,1.316,-7.568,30.518,1.099
0.442,-0.537,1.344,9.094,90.149,-36.133
0.171,-0.469,1.260,18.738,40.466,-47.974
-0.234,-0.397,0.928,12.085,-40.344,-73.242
-0.443,-0.352,0.846,8.118,-49.438,-77.515
-0.766,-0.291,0.898,-2.686,-32.715,-73.303
-0.859,-0.279,0.977,-3.784,-14.709,-61.707
-0.836,-0.273,1.137,-1.587,13.123,-26.917
-0.700,-0.296,1.176,0.427,16.785,-6.226
-0.498,-0.311,1.173,2.563,15.442,12.451
-0.084,-0.319,1.096,5.127,-0.122,33.630
0.093,-0.300,1.055,4.272,-9.277,35.522
0.320,-0.295,1.009,1.038,-21.912,26.672
0.349,-0.280,1.023,-0.061,-23.193,17.334
0.344,-0.260,1.028,-1.465,-22.461,8.057
0.238,-0.235,1.004,-3.113,-20.508,-12.085
0.162,-0.213,1.002,-5.066,-21.851,-18.127
0.022,-0.193,1.027,-4.333,-22.034,-23.804
-0.043,-0.170,1.027,-6.470,-20.447,-23.804
-0.130,-0.154,1.002,-5.432,-16.907,-15.808
-0.157,-0.128,1.000,-7.141,-15.625,-12.268
-0.116,-0.104,1.049,-12.817,-10.437,-0.244
-0.086,-0.104,1.071,-14.099,-7.202,3.662
-0.035,-0.099,1.084,-17.639,-8.057,9.888
0.011,-0.071,1.105,-20.081,-11.902,12.634
0.031,-0.068,1.120,-20.630,-14.465,14.343
0.077,-0.086,1.147,-23.071,-16.785,12.756
0.098,-0.090,1.156,-21.851,-14.038,12.268
0.138,-0.095,1.185,-20.752,-9.399,9.827
0.153,-0.087,1.187,-17.212,-7.202,8.545
0.162,-0.075,1.191,-12.329,-2.563,7.996
0.186,-0.063,1.176,-10.315,-1.770,8.057
0.184,-0.057,1.162,-6.958,0.061,5.493
0.171,-0.063,1.134,-6.775,1.587,2.625
0.177,-0.053,1.117,-5.981,2.075,0.366
0.171,-0.051,1.109,-7.324,3.601,-1.404
0.161,-0.035,1.100,-8.789,8.362,-4.028
0.154,-0.054,1.104,-8.484,10.742,-5.127
0.114,-0.065,1.094,-8.667,15.259,-6.104
0.113,-0.060,1.092,-9.460,15.503,-7.324
0.113,-0.055,1.082,-9.949,15.991,-7.263
0.107,-0.056,1.072,-10.315,15.625,-5.798
0.099,-0.067,1.074,-10.620,14.404,-6.287
0.082,-0.057,1.064,-7.385,16.663,-5.249
0.085,-0.034,1.044,-8.728,17.883,-4.761
0.077,-0.033,1.033,-8.606,20.508,-5.859
0.066,-0.043,1.029,-8.911,21.118,-5.615
0.049,-0.042,1.042,-10.803,20.569,-5.798
0.011,-0.050,1.050,-12.085,19.409,-7.202
0.010,-0.039,1.057,-12.756,19.226,-5.432
0.014,-0.056,1.053,-14.526,17.944,-3.845
0.013,-0.067,1.035,-15.076,16.357,-2.869
0.031,-0.082,1.024,-16.357,12.329,-1.831
0.047,-0.072,1.039,-20.142,7.996,-1.526
0.058,-0.064,1.049,-20.874,6.226,-1.282
0.077,-0.064,1.052,-20.935,4.517,-3.723
0.068,-0.069,1.054,-20.081,5.554,-4.883
0.064,-0.079,1.057,-18.616,8.423,-9.705
0.029,-0.083,1.053,-17.944,8.545,-11.719
0.010,-0.078,1.054,-17.273,7.507,-10.864
-0.021,-0.077,1.036,-17.395,4.333,-10.559
-0.035,-0.076,1.023,-17.029,2.930,-9.399
-0.039,-0.084,1.048,-17.090,1.709,-8.301
-0.040,-0.079,1.051,-16.968,0.732,-8.118
-0.038,-0.069,1.042,-17.395,-1.831,-6.470
-0.032,-0.099,1.057,-19.470,-3.723,-7.446
-0.027,-0.097,1.068,-19.653,-3.235,-6.470
-0.006,-0.113,1.075,-20.569,-4.272,-5.798
-0.010,-0.119,1.081,-19.836,-4.333,-4.761
0.011,-0.150,1.112,-18.555,-7.629,-4.272
0.021,-0.164,1.125,-17.395,-8.606,-3.723
0.038,-0.176,1.144,-13.855,-8.240,-6.592
0.042,-0.172,1.136,-11.841,-7.812,-7.507
0.045,-0.166,1.113,-10.254,-5.615,-8.728
0.040,-0.186,1.119,-10.376,-3.723,-9.216
0.059,-0.180,1.104,-10.071,-1.831,-11.414
0.083,-0.173,1.111,-9.277,2.441,-13.245
0.089,-0.196,1.117,-8.606,2.625,-16.479
0.083,-0.199,1.113,-6.775,1.770,-21.667
0.063,-0.210,1.107,-5.676,0.916,-24.536
0.036,-0.204,1.111,-4.211,-0.427,-28.015
-0.009,-0.199,1.073,-0.977,-1.709,-31.372
-0.032,-0.178,1.058,-0.793,-1.892,-32.043
-0.046,-0.135,1.007,-1.404,-3.296,-30.334
-0.035,-0.133,0.990,-2.686,-3.113,-28.320
0.009,-0.132,0.990,-5.127,0.916,-26.794
0.018,-0.135,0.992,-5.737,6.165,-27.405
-0.015,-0.143,1.035,-7.385,17.639,-32.104
-0.033,-0.159,1.043,-8.118,21.729,-32.654
-0.065,-0.153,1.056,-8.850,23.254,-34.119
-0.105,-0.177,1.096,-8.179,21.362,-33.875
-0.109,-0.188,1.147,-7.446,18.250,-31.982
-0.116,-0.176,1.203,-4.761,8.911,-29.724
-0.112,-0.195,1.175,0.610,4.211,-28.076
-0.054,-0.137,1.104,11.169,-4.333,-22.827
-0.029,-0.139,1.052,14.648,-8.606,-21.790
0.014,-0.115,0.931,14.282,-10.925,-19.897
0.025,-0.102,0.909,12.085,-10.010,-20.996
0.035,-0.075,0.914,5.615,-4.517,-24.536
0.016,-0.080,0.968,2.563,-0.366,-28.625
-0.021,-0.103,0.992,3.052,4.639,-30.273
-0.098,-0.120,1.065,0.793,10.742,-31.433
-0.122,-0.105,1.113,0.549,11.475,-29.724
-0.162,-0.156,1.156,3.540,8.301,-24.109
-0.149,-0.161,1.156,5.981,3.784,-20.020
-0.119,-0.169,1.155,7.690,0.000,-16.602
-0.020,-0.108,1.111,13.367,-12.268,-12.634
0.016,-0.091,1.052,18.311,-16.968,-11.841
0.052,-0.077,0.909,21.362,-23.743,-14.832

-0.579,-1.785,0.221,-130.737,-2.014,35.339
-0.612,-2.139,0.434,-142.822,-36.316,52.368
-0.759,-2.838,0.725,-176.392,-141.296,93.323
-0.739,-3.184,0.878,-186.035,-166.870,118.286
-0.238,-3.331,1.342,-204.102,-77.454,171.082
0.090,-3.097,1.682,-201.233,-10.010,190.369
0.738,-2.637,2.383,-216.492,97.717,179.077
1.142,-2.249,2.623,-197.998,164.368,180.298
1.802,-1.448,2.752,-143.921,109.802,152.039
2.314,-1.176,2.635,-118.408,-25.330,128.235
2.614,-0.972,2.235,-36.316,-162.354,19.348
2.243,-0.833,2.006,-3.540,-135.071,-46.021
1.129,-0.792,1.204,44.983,-64.819,-139.954
0.518,-0.791,1.046,48.767,-8.362,-169.189
-0.376,-0.710,0.845,49.744,62.683,-179.871
-0.629,-0.613,0.783,46.204,69.397,-169.495
-1.104,-0.462,0.621,35.950,74.402,-150.146
-1.244,-0.387,0.574,27.832,75.989,-133.301
-1.275,-0.224,0.590,6.470,65.613,-87.952
-1.222,-0.148,0.688,-4.211,55.420,-67.383
-1.126,-0.118,0.772,-10.986,39.612,-46.875
-0.900,-0.134,0.907,-22.644,14.099,-17.273
-0.780,-0.141,1.023,-27.283,3.967,-6.653
-0.523,-0.190,1.190,-29.358,-15.442,5.676
-0.418,-0.203,1.260,-28.870,-25.085,7.385
-0.254,-0.219,1.305,-22.705,-38.818,7.874
-0.210,-0.198,1.296,-17.822,-40.894,6.714
-0.184,-0.184,1.178,-8.179,-44.128,3.235
-0.199,-0.185,1.106,-4.761,-40.649,4.944
-0.150,-0.156,0.985,-2.380,-29.236,9.644
-0.095,-0.150,0.970,-2.441,-24.536,12.695
-0.045,-0.150,0.965,-3.601,-18.982,15.625
0.036,-0.155,0.968,-5.127,-7.751,12.512
0.043,-0.155,0.979,-7.141,-4.761,11.597
0.022,-0.123,1.022,-13.794,-9.033,5.371
0.015,-0.165,1.054,-12.878,-9.705,3.235
0.006,-0.146,1.058,-13.123,-4.272,1.648
-0.025,-0.129,1.116,-13.306,-4.944,-0.244
-0.072,-0.128,1.123,-11.169,-7.690,-0.671
-0.119,-0.099,1.091,-10.498,-16.846,3.662
-0.115,-0.077,1.071,-11.536,-17.761,7.324
-0.081,-0.068,1.046,-11.230,-17.334,12.085
-0.054,-0.060,1.038,-10.376,-14.038,14.648
0.004,-0.042,1.042,-11.108,-6.104,15.259
0.015,-0.044,1.023,-10.315,-5.554,15.869
0.041,-0.041,1.032,-13.062,-1.831,13.489
0.043,-0.037,1.047,-13.916,-1.038,12.695
0.063,-0.034,1.063,-13.794,0.610,12.024
0.080,-0.039,1.089,-13.733,0.122,11.047
0.089,-0.038,1.101,-12.878,-1.587,10.071
0.074,-0.023,1.108,-10.742,1.343,6.409
0.055,-0.031,1.111,-9.338,1.099,4.578
0.039,-0.032,1.108,-8.789,0.244,5.676
0.040,-0.023,1.100,-9.766,-0.549,5.371
0.052,-0.028,1.091,-8.179,-1.282,6.226
0.053,-0.034,1.089,-8.362,-2.197,6.226
0.065,-0.031,1.072,-7.751,1.160,7.019
0.077,-0.026,1.066,-8.484,1.709,5.798
0.086,-0.023,1.080,-8.911,3.540,3.967
0.090,-0.013,1.085,-8.728,3.662,1.465
0.069,-0.017,1.097,-9.155,4.089,-0.183
0.049,-0.024,1.080,-8.240,6.714,-3.784
0.033,-0.028,1.086,-8.057,8.667,-4.089
0.021,-0.039,1.089,-7.996,8.484,-5.493
0.011,-0.040,1.098,-8.667,5.676,-6.409
0.012,-0.048,1.097,-8.179,4.639,-5.798
0.012,-0.052,1.099,-7.385,5.005,-8.301
-0.011,-0.058,1.105,-7.385,5.981,-8.545
-0.024,-0.061,1.111,-8.423,6.287,-9.521
-0.047,-0.070,1.115,-6.958,6.958,-11.963
-0.069,-0.060,1.127,-6.287,7.690,-12.207
-0.095,-0.064,1.138,-4.089,6.836,-10.376
-0.086,-0.066,1.138,-2.930,5.493,-9.644
-0.093,-0.071,1.136,-2.991,4.761,-10.071
-0.106,-0.075,1.105,-0.793,3.052,-9.155
-0.103,-0.074,1.118,0.122,1.831,-8.362
-0.101,-0.083,1.087,2.502,-0.122,-8.179
-0.095,-0.077,1.081,2.869,-0.366,-6.714
-0.088,-0.088,1.065,2.319,-0.244,-7.507
-0.088,-0.102,1.060,1.343,2.075,-8.362
-0.091,-0.097,1.071,1.038,2.075,-8.606
-0.079,-0.090,1.076,2.319,3.357,-9.277
-0.063,-0.080,1.072,2.319,3.845,-10.254
-0.071,-0.082,1.078,3.723,5.981,-11.108
-0.071,-0.086,1.076,5.188,7.019,-13.184
-0.080,-0.070,1.085,4.700,6.775,-13.123
-0.095,-0.080,1.073,6.226,7.324,-15.015
-0.104,-0.066,1.064,7.690,6.592,-14.160
-0.096,-0.075,1.068,8.850,6.348,-13.977
-0.095,-0.053,1.033,9.705,2.380,-13.733
-0.095,-0.038,1.021,9.521,0.244,-13.245
-0.088,-0.030,1.008,10.254,-3.479,-14.709
-0.088,-0.037,1.016,10.437,-2.869,-15.320
-0.093,-0.053,1.019,10.498,-2.991,-15.625
-0.110,-0.052,1.049,6.348,-2.258,-17.761
-0.101,-0.065,1.027,5.798,-3.418,-18.738
-0.107,-0.080,1.062,6.592,-3.235,-15.442
-0.101,-0.102,1.060,6.409,-3.418,-14.343
-0.095,-0.097,1.084,3.906,-6.653,-12.451
-0.079,-0.085,1.095,2.930,-7.446,-13.245
-0.062,-0.052,1.100,4.700,-5.737,-12.939
-0.027,-0.015,1.117,6.775,-3.906,-14.160
-0.021,-0.015,1.100,8.423,-2.686,-15.320
-0.043,-0.008,1.068,12.695,3.357,-20.020
-0.070,0.005,1.055,12.634,5.615,-21.790
-0.100,-0.014,1.031,14.832,7.935,-23.315
-0.111,0.000,1.022,15.442,7.202,-22.766
-0.111,-0.018,1.031,13.428,7.141,-22.339
-0.106,-0.009,1.035,13.306,5.798,-18.982
-0.089,-0.020,1.030,12.756,5.249,-18.250
-0.037,0.020,0.991,13.428,5.615,-17.029
-0.023,0.043,0.985,13.367,6.958,-16.724
-0.036,0.038,0.991,14.099,6.775,-18.616
-0.054,0.021,0.981,14.709,6.592,-20.386
-0.073,0.042,0.969,14.709,7.996,-21.973
-0.118,0.045,0.967,12.634,12.817,-23.437
-0.145,0.033,0.979,11.963,15.198,-22.156
-0.178,0.039,1.014,8.484,17.822,-21.606
-0.193,0.063,1.049,8.728,18.066,-20.996

-0.363,1.360,0.786,-14.648,51.880,-142.883
-0.425,1.379,0.706,-24.963,34.424,-144.592
-0.523,1.514,0.515,-38.086,-11.902,-143.066
-0.570,1.562,0.482,-45.410,-36.987,-138.184
-0.714,1.599,0.266,-54.932,-86.060,-125.000
-0.730,1.544,0.093,-58.228,-105.591,-109.314
-0.850,1.382,-0.212,-86.304,-139.709,-83.862
-0.838,1.333,-0.372,-100.159,-154.114,-66.772
-0.856,1.053,-0.658,-135.315,-179.565,-34.973
-0.889,0.875,-0.778,-153.198,-185.791,-19.897
-0.840,0.496,-0.814,-192.627,-176.025,16.968
-0.740,0.284,-0.661,-209.045,-163.391,38.391
-0.455,-0.214,-0.327,-219.055,-140.991,72.815
-0.310,-0.503,-0.260,-204.102,-125.671,104.858
0.068,-1.406,-0.072,-190.063,-117.126,113.892
0.396,-2.322,0.402,-166.748,-112.549,126.892
0.461,-2.588,0.368,-145.630,-171.143,144.958
0.403,-3.456,-0.106,-125.671,-249.084,163.208
0.319,-3.775,-0.129,-132.080,-244.812,179.199
0.338,-3.819,0.494,-191.956,-141.724,204.773
0.556,-3.437,1.082,-224.609,-47.119,216.492
1.276,-2.489,2.824,-261.353,164.551,217.651
1.832,-1.997,3.639,-266.846,203.430,211.548
3.386,-0.968,4.558,-155.151,112.915,189.880
3.861,-0.882,3.925,-55.969,60.791,142.151
3.559,-0.838,2.722,104.431,-90.027,-20.874
2.687,-1.095,1.632,149.902,-81.787,-116.455
0.615,-1.196,0.380,153.564,38.025,-230.774
-0.283,-1.039,0.313,124.268,82.092,-251.404
-1.343,-0.595,0.430,77.637,125.916,-208.679
-1.478,-0.408,0.397,66.406,127.258,-175.476
-1.508,-0.185,0.360,40.466,116.882,-108.948
-1.371,-0.129,0.376,30.518,97.961,-79.956
-1.061,-0.067,0.515,6.592,58.105,-41.443
-0.949,-0.059,0.623,-1.953,40.955,-27.710
-0.668,-0.117,0.837,-10.681,14.832,-5.920
-0.512,-0.164,0.937,-12.939,6.775,1.526
-0.296,-0.249,1.081,-14.526,6.348,7.812
-0.244,-0.256,1.108,-13.062,6.104,6.226
-0.247,-0.254,1.096,-10.254,5.920,4.333
-0.300,-0.208,1.004,-5.676,1.770,-0.610
-0.313,-0.182,0.938,-4.272,-1.587,-0.366
-0.316,-0.128,0.858,-6.165,-5.493,3.296
-0.291,-0.100,0.850,-9.033,-4.700,5.920
-0.250,-0.088,0.871,-10.986,-2.075,7.141
-0.207,-0.076,0.938,-15.686,3.296,6.653
-0.194,-0.080,0.979,-17.029,4.639,5.432
-0.199,-0.104,1.044,-16.541,5.310,5.615
-0.194,-0.105,1.057,-15.564,5.859,5.676
-0.203,-0.106,1.049,-14.221,4.395,4.822
-0.212,-0.100,0.974,-15.686,0.122,6.470
-0.210,-0.089,0.965,-17.639,-2.075,8.911
-0.169,-0.062,0.989,-21.362,-6.714,12.817
-0.157,-0.066,1.016,-22.827,-6.836,14.771
-0.147,-0.066,1.029,-21.362,-3.967,18.311
-0.114,-0.061,1.043,-23.743,-4.089,20.508
-0.100,-0.069,1.059,-24.963,-4.211,23.743
-0.046,-0.080,1.106,-24.353,-4.028,23.254
-0.010,-0.093,1.118,-23.010,-4.395,22.156
0.066,-0.087,1.102,-17.517,-5.615,19.409
0.082,-0.073,1.079,-14.709,-5.737,16.052
0.086,-0.073,1.041,-16.541,-6.409,8.728
0.086,-0.072,1.046,-15.198,-4.883,5.249
0.051,-0.085,1.054,-14.832,0.854,0.305
0.036,-0.077,1.055,-15.503,3.479,-2.075
-0.024,-0.084,1.062,-15.625,5.127,-4.700
-0.088,-0.091,1.062,-14.648,7.324,-4.333
-0.101,-0.091,1.074,-15.442,5.554,-3.967
-0.083,-0.073,1.055,-15.198,1.282,-0.916
-0.075,-0.045,1.051,-14.404,0.977,-0.366
-0.065,-0.050,1.033,-15.259,-0.549,-1.221
-0.060,-0.048,1.023,-15.686,-0.244,-0.427
-0.058,-0.056,1.034,-15.625,-0.244,-0.183
-0.063,-0.056,1.040,-18.250,1.221,-1.831
-0.075,-0.049,1.054,-19.348,1.953,-1.709
-0.089,-0.050,1.083,-18.066,2.686,-2.686
-0.091,-0.053,1.092,-16.357,1.526,-2.869
-0.129,-0.052,1.085,-14.221,-0.610,-5.066
-0.139,-0.077,1.074,-15.137,-3.723,-3.784
-0.140,-0.080,1.077,-15.015,-5.676,-2.747
-0.128,-0.057,1.063,-15.503,-6.592,-2.075
-0.126,-0.067,1.065,-15.015,-6.470,-2.563
-0.126,-0.078,1.064,-14.404,-4.883,-1.709
-0.116,-0.079,1.064,-13.367,-5.310,-1.160
-0.111,-0.078,1.050,-12.390,-6.348,-1.709
-0.115,-0.087,1.047,-15.259,-7.385,-2.808
-0.119,-0.092,1.023,-14.282,-7.507,-1.953
-0.117,-0.088,1.032,-14.343,-5.188,-1.892
-0.119,-0.099,1.041,-14.954,-3.906,-2.197
-0.122,-0.098,1.034,-13.794,-3.357,-1.770
-0.119,-0.098,1.029,-12.939,-3.113,-0.427
-0.124,-0.098,1.041,-11.597,-2.991,-0.305
-0.109,-0.112,1.035,-10.010,-1.587,-0.122
-0.096,-0.092,1.021,-11.536,-1.221,0.732
-0.101,-0.092,1.012,-11.047,-2.258,-0.427
-0.100,-0.098,1.004,-12.756,-1.282,-2.136
-0.110,-0.091,1.009,-10.498,0.732,-2.563
-0.134,-0.090,1.030,-12.390,2.197,-2.808
-0.146,-0.091,1.037,-10.315,1.892,-2.197
-0.172,-0.103,1.039,-11.597,-1.160,-3.418
-0.184,-0.099,1.036,-11.841,-2.319,-2.625
-0.194,-0.102,1.039,-10.681,-3.296,-0.244
-0.196,-0.092,1.028,-10.620,-4.089,0.427
-0.195,-0.093,1.031,-12.390,-2.014,0.977
-0.182,-0.097,1.028,-12.146,0.977,2.869
-0.174,-0.102,1.036,-12.207,1.587,3.967
-0.165,-0.100,1.040,-11.230,2.014,4.150
-0.168,-0.100,1.048,-11.597,1.831,3.723
-0.161,-0.124,1.049,-12.085,1.770,3.601
-0.158,-0.131,1.082,-11.108,3.052,2.991
-0.133,-0.134,1.107,-11.292,2.075,2.563
-0.129,-0.160,1.118,-7.935,2.014,1.404
-0.132,-0.165,1.132,-8.362,1.465,1.099
-0.122,-0.163,1.142,-7.263,1.099,1.892
-0.111,-0.166,1.131,-3.235,-0.366,-0.061
-0.105,-0.154,1.118,0.000,-1.831,-0.427
-0.077,-0.140,1.057,2.625,-1.831,-2.502
-0.072,-0.122,1.026,1.709,-2.869,-3.540
-0.081,-0.116,1.002,2.563,-1.282,-4.456

0.072,-2.664,0.090,-112.732,-189.819,130.859
0.198,-2.889,0.193,-138.672,-199.890,143.066
0.428,-3.062,0.718,-196.594,-175.232,169.617
0.558,-3.015,1.155,-217.529,-133.179,179.687
0.948,-2.394,2.148,-224.487,3.601,192.505
1.236,-1.970,2.602,-208.618,74.707,192.261
2.224,-1.124,3.056,-161.072,137.146,176.758
2.674,-0.785,3.365,-135.925,115.234,147.095
3.191,-0.228,3.374,-33.752,-3.784,74.219
3.219,-0.368,2.417,52.551,-101.868,22.095
1.928,-0.673,1.346,72.937,-89.355,-139.587
0.898,-0.651,0.935,74.341,-26.184,-200.317
0.051,-0.589,0.802,48.767,72.144,-224.976
-0.974,-0.477,0.842,32.471,84.045,-201.355
-1.104,-0.430,0.821,28.381,83.191,-167.358
-1.137,-0.231,0.701,16.174,78.979,-117.920
-1.156,-0.114,0.669,9.766,76.538,-98.083
-1.143,-0.032,0.633,-2.625,65.002,-60.486
-1.120,-0.034,0.659,-10.132,56.458,-42.053
-0.918,-0.028,0.840,-29.358,25.146,-5.005
-0.766,-0.059,0.998,-34.729,4.517,12.878
-0.346,-0.112,1.252,-38.635,-25.391,33.569
-0.122,-0.110,1.324,-35.645,-29.236,35.522
0.094,-0.111,1.365,-20.203,-31.372,32.227
0.163,-0.159,1.318,-11.963,-40.405,26.611
0.182,-0.145,1.222,-4.883,-4.700,8.484
0.137,-0.102,1.169,-1.221,13.977,1.892
0.092,-0.078,1.094,2.014,17.761,-2.991
-0.000,-0.047,1.019,4.395,10.010,-8.484
-0.033,-0.035,0.997,2.747,0.671,-9.399
-0.061,-0.002,0.979,1.892,-5.310,-9.949
-0.095,0.010,0.936,-1.160,-15.625,-6.165
-0.078,0.002,0.928,-3.723,-18.799,-1.282
-0.065,-0.004,0.924,-9.155,-16.907,2.502
-0.042,0.012,0.960,-10.803,-9.583,4.150
-0.008,0.007,1.000,-14.099,3.052,6.897
0.008,0.018,1.022,-15.198,5.005,7.874
0.036,0.025,1.040,-16.174,4.395,8.301
0.056,0.034,1.071,-17.151,0.366,7.568
0.073,0.039,1.088,-17.212,-1.587,6.531
0.078,0.054,1.086,-16.418,-0.854,6.165
0.050,0.062,1.071,-13.855,0.488,5.554
0.032,0.047,1.048,-13.550,0.671,6.714
0.023,0.052,1.046,-16.602,0.305,6.042
0.024,0.073,1.058,-18.738,2.991,9.094
0.035,0.057,1.052,-18.982,3.967,9.949
0.044,0.057,1.052,-19.714,3.845,12.329
0.100,0.047,1.113,-18.677,-0.488,13.611
0.118,0.061,1.125,-15.137,-5.615,14.832
0.157,0.056,1.078,-10.498,-15.259,12.695
0.175,0.071,1.067,-12.207,-17.761,10.986
0.183,0.064,1.058,-13.489,-16.541,8.240
0.193,0.078,1.077,-13.550,-8.850,2.991
0.187,0.071,1.080,-13.550,-3.235,-0.244
0.151,0.062,1.101,-12.756,5.554,-4.272
0.122,0.069,1.111,-13.428,6.958,-6.348
0.088,0.060,1.108,-13.245,7.568,-7.324
0.042,0.066,1.105,-12.024,4.944,-5.798
0.030,0.068,1.103,-11.963,1.709,-5.005
0.040,0.083,1.096,-9.949,0.549,-2.136
0.045,0.093,1.062,-10.010,1.038,-2.075
0.048,0.086,1.062,-10.925,0.671,-0.732
0.070,0.090,1.068,-10.864,4.761,0.977
0.067,0.080,1.071,-11.597,5.554,0.183
0.069,0.076,1.077,-11.414,6.042,0.977
0.073,0.053,1.060,-10.376,4.822,0.671
0.090,0.054,1.055,-10.193,2.258,0.366
0.109,0.045,1.036,-10.803,0.732,-0.366
0.106,0.052,1.019,-9.033,-0.793,-4.150
0.090,0.039,1.010,-10.132,-1.160,-6.104
0.081,0.049,1.017,-10.742,-0.244,-8.484
0.058,0.066,1.004,-11.658,-0.427,-8.545
0.030,0.057,1.013,-11.841,1.099,-8.301
-0.010,0.054,1.021,-12.207,5.249,-7.935
-0.027,0.047,1.022,-11.292,5.981,-7.629
-0.025,0.051,1.018,-10.498,6.287,-6.470
-0.023,0.043,1.030,-11.169,5.432,-4.700
-0.030,0.023,1.035,-10.986,3.906,-3.052
-0.010,0.042,1.025,-11.047,2.869,-1.282
-0.000,0.034,1.018,-11.108,2.258,-1.465
0.002,0.046,1.018,-10.742,2.441,-3.052
0.008,0.034,1.015,-10.620,1.770,-2.930
-0.012,0.030,0.993,-11.597,2.014,-3.418
-0.028,0.045,0.987,-12.756,2.747,-4.150
-0.038,0.062,0.990,-13.916,2.502,-3.540
-0.049,0.055,0.992,-15.686,1.648,-2.502
-0.039,0.037,1.015,-17.578,2.625,-1.038
